year,donorcode,donorname,agencycode,agencyname,crsid,projectnumber,initialreport,recipientcode,recipientname,regioncode,regioname,incomegroupcode,incomegroupname,flowname,bi_multi,finance_t,aid_t,usd_commitment,usd_disbursement,currencycode,commitment_national,disbursement_national,shortdescription,projecttitle,purposecode,purposename,sectorcode,sectorname,channelcode,channelname,channelreportedname,geography,expectedstartdate,completiondate,longdescription,gender,environment,trade,pdgg,FTC,PBA,investmentproject,biodiversity,climateMitigation,climateAdaptation,desertification,commitmentdate,numberrepayment,grantelement,openaid id
2014,6,Italy,8,Local administration,2014000436,BET WM 078 14,0,550,Palestine,10011,Middle East,10018,LMIC,Official Development Assistance,1,243,111,0.022745120000,0.022745120000,918,0.017140000000,0.017140000000,,BSW - bethlehem Smart Water,14021,Water supply - large systems,140,Water Supply & Sanitation,12000,Recipient Government,PMSP - Palestinian Municipalities Support Program,Asia (Middle East Asia),10/03/2014,31/12/2015,,,,,,0,1,1,,,,,10/03/2014,,,29576
2014,6,Italy,8,Local administration,2014000437,2014/65,0,279,South Sudan,10003,South of Sahara,10016,LDC,Official Development Assistance,1,243,111,0.018575030000,0.009287510000,918,0.014000000000,0.007000000000,,Contribution to the sector of international solidarity and decentralized cooperation development,11120,Education facilities and training,111,"I.1.a. Education, Level Unspecified, Total",22000,Donor country-based NGO,Associazione Centro Aiuti Volontari,Africa (South of Sahara),25/06/2014,30/06/2015,,,,,,0,0,1,,,,,25/06/2014,,,29577
2014,6,Italy,8,Local administration,2014000438,2014/77,0,64,Bosnia-Herzegovina,10010,Europe,10019,UMIC,Official Development Assistance,1,243,111,0.011941090000,0.008358760000,918,0.009000000000,0.006300000000,,Contribution to the sector of international solidarity and decentralized cooperation development,16010,Social/welfare services,160,Other Social Infrastructure & Services,22000,Donor country-based NGO,Associazione Progetto Prijedor onlus,Europe,19/08/2014,30/06/2015,,,,,,0,0,0,,,,,19/08/2014,,,29578
2014,6,Italy,8,Local administration,2014000439,2014/105,0,64,Bosnia-Herzegovina,10010,Europe,10019,UMIC,Official Development Assistance,1,243,111,0.011941090000,0.011941090000,918,0.009000000000,0.009000000000,,Contribution to the sector of international solidarity and decentralized cooperation development,15220,"Civilian peace-building, conflict prevention and resolution",152,"I.5.b. Conflict, Peace & Security, Total",22000,Donor country-based NGO,Associazione Progetto Prijedor onlus,Europe,22/10/2014,30/06/2015,,,,,,0,0,1,,,,,22/10/2014,,,29579
2014,6,Italy,8,Local administration,2014000440,2014/110,0,89,"Europe, regional",10010,Europe,,,Official Development Assistance,1,243,123,0.001990180000,0.001393130000,918,0.001500000000,0.001050000000,,Contribution to the sector of international solidarity and decentralized cooperation development,99820,Promotion of development awareness (non-sector allocable),998,Unallocated / Unspecified,22000,Donor country-based NGO,"GTV - Gruppo Trentino di
Volontariato Onlus",Europe,07/11/2014,30/06/2015,,,,,,0,0,0,,,,,07/11/2014,,,29580
2014,6,Italy,8,Local administration,2014000441,2014/11,0,998,"Developing countries, unspecified",15006,Developing Countries unspecified,,,Official Development Assistance,1,243,124,0.027189390000,0.024923600000,918,0.020490000000,0.018780000000,,"Project ""Verona solidale""",93010,Refugees in donor countries (non-sector allocable),,,11000,Donor Government,Comune di Verona,,01/01/2014,31/12/2014,,,,,,0,0,0,,,,,21/02/2014,,,29582
2014,6,Italy,8,Local administration,2014000442,2014/01,0,998,"Developing countries, unspecified",15006,Developing Countries unspecified,,,Official Development Assistance,1,243,124,0.080817960000,0.000000000000,918,0.060910000000,0.000000000000,,"Project ""Verona solidale under""",93010,Refugees in donor countries (non-sector allocable),,,11000,Donor Government,Comune di Verona,,01/02/2014,31/12/2014,,,,,,0,0,0,,,,,11/04/2014,,,29583
2014,6,Italy,8,Local administration,2014000443,77/14,0,645,India,10009,South & Central Asia,10018,LMIC,Official Development Assistance,1,243,111,0.015921450000,0.011145020000,918,0.012000000000,0.008400000000,,"Agricultural development for resettled Tibetan refugee communities in Bylakuppe, Karnataka State in India.",31120,Agricultural development,311,"III.1.a. Agriculture, Total",23000,Developing country-based NGO,Central Tibetan Relief Committee CTRC,Asia (South & Central Asia),14/10/2014,31/12/2015,,,,,,0,1,1,,,,,08/08/2014,,,29584
2014,6,Italy,8,Local administration,2014000444,75/14,0,282,Tanzania,10003,South of Sahara,10016,LDC,Official Development Assistance,1,243,111,0.046437570000,0.011609390000,918,0.035000000000,0.008750000000,,Mobilization of the local communities to adapt to climate change and to reduce its impact in the Missenyi region.,41081,Environmental education/training,410,General Environment Protection,12000,Recipient Government,Kolping Society of Tanzania,Africa (South of Sahara),06/10/2014,31/12/2015,,,,,,0,1,1,,,,,01/08/2014,,,29585
2014,6,Italy,8,Local administration,2014000445,54/14,0,635,Myanmar,10009,South & Central Asia,10016,LDC,Official Development Assistance,1,243,111,0.013415150000,0.009390610000,918,0.010110000000,0.007080000000,,RAYS OF YOUTH TRAININGS in the Karen state.,11230,Basic life skills for youth & adults,112,"I.1.b. Basic Education, Total",22000,Donor country-based NGO,Aiutare senza Confini,Asia (South & Central Asia),29/07/2014,31/12/2015,,,,,,1,0,0,,,,,15/07/2014,,,29586
2014,6,Italy,8,Local administration,2014000446,55/14,0,764,Thailand,10008,Far East Asia,10019,UMIC,Official Development Assistance,1,243,111,0.019901820000,0.013931270000,918,0.015000000000,0.010500000000,,School material for the school for refugees in Mae Sot.,11240,Early childhood education,112,"I.1.b. Basic Education, Total",22000,Donor country-based NGO,Aiutare senza Confini,Asia (Far East Asia),29/07/2014,31/12/2015,,,,,,0,0,1,,,,,15/07/2014,,,29587
2014,6,Italy,8,Local administration,2014000447,76/14,0,287,Burkina Faso,10003,South of Sahara,10016,LDC,Official Development Assistance,1,243,111,0.040624920000,0.028437440000,918,0.030620000000,0.021430000000,,Well construction in the dioceses Koudougou and Dori.,14031,Basic drinking water supply,140,Water Supply & Sanitation,22000,Donor country-based NGO,Union Fraternelle des Croyants,Africa (South of Sahara),09/10/2014,31/12/2015,,,,,,0,0,1,,,,,16/09/2014,,,29588
2014,6,Italy,8,Local administration,2014000448,06/14,0,428,Bolivia,10006,South America,10018,LMIC,Official Development Assistance,1,243,111,0.071646540000,0.050152580000,918,0.054000000000,0.037800000000,,"Furnishing of the ""Edificio Centro de Operaciones de Emergencia"" in the municipality of La Paz.",11120,Education facilities and training,111,"I.1.a. Education, Level Unspecified, Total",12000,Recipient Government,Gobierno Autónomo Municipal de La Paz,America (South America),03/02/2014,31/03/2015,,,,,,0,1,1,,,,,31/12/2014,,,29589
2014,6,Italy,8,Local administration,2014000449,34/14,0,236,Benin,10003,South of Sahara,10016,LDC,Official Development Assistance,1,243,111,0.034053340000,0.023837340000,918,0.025670000000,0.017970000000,,Integrated project to fight against child abuse in Bantè.,15160,Human rights,151,"I.5.a. Government & Civil Society-general, Total",22000,Donor country-based NGO,Associazione Porte Aperte,Africa (South of Sahara),29/07/2014,31/12/2015,,,,,,0,0,0,,,,,15/07/2014,,,29590
2014,6,Italy,8,Local administration,2014000450,36/14,0,238,Ethiopia,10003,South of Sahara,10016,LDC,Official Development Assistance,1,243,111,0.043100700000,0.030170490000,918,0.032490000000,0.022740000000,,School centre for farmers.,31140,Agricultural water resources,311,"III.1.a. Agriculture, Total",22000,Donor country-based NGO,Caritas Diocesi Bolzano-Bressanone,Africa (South of Sahara),29/07/2014,31/12/2015,,,,,,0,0,1,,,,,15/07/2014,,,29591
2014,6,Italy,8,Local administration,2014000451,72/14,0,230,Cape Verde,10003,South of Sahara,10018,LMIC,Official Development Assistance,1,243,111,0.031726150000,0.022208310000,918,0.023910000000,0.016740000000,,Educational support for the agricultural school on the Cape Verde islands.,11320,Secondary education,113,"I.1.c. Secondary Education, Total",11000,Donor Government,Istituto Tecnico Agrario ed Economico di Ora (Bz),Africa (South of Sahara),01/09/2014,31/12/2014,,,,,,1,0,0,,,,,01/08/2014,,,29592
2014,6,Italy,8,Local administration,2014000452,73/14,0,282,Tanzania,10003,South of Sahara,10016,LDC,Official Development Assistance,1,243,111,0.069656360000,0.048759450000,918,0.052500000000,0.036750000000,,"Development promotion in the districts of Masaka, Rakai, Kalungu, Bukomansimbi in Uganda and Missenyi.",43040,Rural development,430,Other Multisector,12000,Recipient Government,Missenyi District Local Government,Africa (South of Sahara),02/09/2014,31/08/2016,,,,,,0,1,1,,,,,01/08/2014,,,29593
2014,6,Italy,8,Local administration,2014000453,70/14,0,645,India,10009,South & Central Asia,10018,LMIC,Official Development Assistance,1,243,111,0.066339390000,0.046437570000,918,0.050000000000,0.035000000000,,"Construction of a senior boys hostel at Sambhota Tibetan school in Paonta Sahib, Himachal Pradesh.",11120,Education facilities and training,111,"I.1.a. Education, Level Unspecified, Total",12000,Recipient Government,Sambhota Tibetan Schools Society,Asia (South & Central Asia),29/08/2014,31/12/2015,,,,,,0,1,1,,,,,01/08/2014,,,29594
2014,6,Italy,8,Local administration,2014000454,66/14,0,573,Syria,10011,Middle East,10018,LMIC,Official Development Assistance,1,243,111,0.064826850000,0.045378800000,918,0.048860000000,0.034200000000,,Solidarity pre-school.,11120,Education facilities and training,111,"I.1.a. Education, Level Unspecified, Total",23000,Developing country-based NGO,Syrian Children Relief,Asia (Middle East Asia),29/07/2014,31/12/2015,,,,,,0,1,1,,,,,15/07/2014,,,29595
2014,6,Italy,8,Local administration,2014000455,28/14,0,573,Syria,10011,Middle East,10018,LMIC,Official Development Assistance,1,243,111,0.054756530000,0.038329570000,918,0.041270000000,0.028890000000,,"Baladì (my country): intervention to protect the rights of war affected children, women and families in Syria.",72010,Material relief assistance and services,720,Emergency Response,22000,Donor country-based NGO,Ai.Bi. Amici dei Bambini,Asia (Middle East Asia),29/07/2014,31/12/2015,,,,,,0,0,1,,,,,15/07/2014,,,29596
2014,6,Italy,8,Local administration,2014000456,71/14,0,218,South Africa,10003,South of Sahara,10019,UMIC,Official Development Assistance,1,243,111,0.001990180000,0.001393130000,918,0.001500000000,0.001050000000,,Scholarship for a South African student.,11420,Higher education,114,"I.1.d. Post-Secondary Education, Total",22000,Donor country-based NGO,Amici sudtirolesi del popolo Afrikaaner,Africa (South of Sahara),01/09/2014,31/12/2014,,,,,,1,0,0,,,,,01/08/2014,,,29597
2014,6,Italy,8,Local administration,2014000457,31/14,0,730,China,10008,Far East Asia,10019,UMIC,Official Development Assistance,1,243,111,0.051744730000,0.036221310000,918,0.039000000000,0.027300000000,,"Strengthening the role of Whakas rural primary education by promoting the Tibetan language and culture in the Qinghai province, China.",11120,Education facilities and training,111,"I.1.a. Education, Level Unspecified, Total",22000,Donor country-based NGO,Asia Onlus,Asia (Far East Asia),29/07/2014,31/12/2015,,,,,,0,0,1,,,,,15/07/2014,,,29598
2014,6,Italy,8,Local administration,2014000458,32/14,0,660,Nepal,10009,South & Central Asia,10016,LDC,Official Development Assistance,1,243,111,0.048122600000,0.033685820000,918,0.036270000000,0.025390000000,,Godam Chour secondary school project.,11120,Education facilities and training,111,"I.1.a. Education, Level Unspecified, Total",22000,Donor country-based NGO,Associazione Beppe e Rossana Mantovan,Asia (South & Central Asia),29/07/2014,31/12/2015,,,,,,0,0,1,,,,,15/07/2014,,,29599
2014,6,Italy,8,Local administration,2014000459,37/14,0,259,Mozambique,10003,South of Sahara,10016,LDC,Official Development Assistance,1,243,111,0.066339390000,0.046437570000,918,0.050000000000,0.035000000000,,Missionary school Esmabama. Comboni Congregation.,14032,Basic sanitation,140,Water Supply & Sanitation,22000,Donor country-based NGO,Caritas Diocesi Bolzano-Bressanone,Africa (South of Sahara),29/07/2014,31/12/2015,,,,,,0,0,1,,,,,15/07/2014,,,29600
2014,6,Italy,8,Local administration,2014000460,38/14,0,235,"Congo, Dem. Rep.",10003,South of Sahara,10016,LDC,Official Development Assistance,1,243,111,0.053071510000,0.037150060000,918,0.040000000000,0.028000000000,,Construction and furnishing of 12 school classes at the Mwanga College in Goma.,11120,Education facilities and training,111,"I.1.a. Education, Level Unspecified, Total",23000,Developing country-based NGO,Caritas y Miscion,Africa (South of Sahara),29/07/2014,31/12/2015,,,,,,0,1,1,,,,,15/07/2014,,,29601
2014,6,Italy,8,Local administration,2014000461,39/14,0,238,Ethiopia,10003,South of Sahara,10016,LDC,Official Development Assistance,1,243,111,0.039803640000,0.027862540000,918,0.030000000000,0.021000000000,,Construction of school classes (2 and 3 rooms) in order to expand the existing infrastructure (pre-school and primary school) in Jijiga Town.,11120,Education facilities and training,111,"I.1.a. Education, Level Unspecified, Total",22000,Donor country-based NGO,Centro aiuti per l'Africa,Africa (South of Sahara),29/07/2014,31/12/2015,,,,,,0,0,1,,,,,15/07/2014,,,29602
2014,6,Italy,8,Local administration,2014000462,40/14,0,238,Ethiopia,10003,South of Sahara,10016,LDC,Official Development Assistance,1,243,111,0.007334480000,0.005134140000,918,0.005530000000,0.003870000000,,"Furnishing of the St. Joseph Catholic Church School library in Jijiga, Somaliland.",11120,Education facilities and training,111,"I.1.a. Education, Level Unspecified, Total",22000,Donor country-based NGO,Ciliberto Sabine,Africa (South of Sahara),29/07/2014,31/12/2015,,,,,,0,0,1,,,,,15/07/2014,,,29603
2014,6,Italy,8,Local administration,2014000463,49/14,0,282,Tanzania,10003,South of Sahara,10016,LDC,Official Development Assistance,1,243,111,0.032033970000,0.022423780000,918,0.024140000000,0.016900000000,,Talita Kum project 2014,12191,Medical services,121,"I.2.a. Health, General, Total",22000,Donor country-based NGO,Gondwana - Coscienza e Solidarietà,Africa (South of Sahara),29/07/2014,31/12/2015,,,,,,0,0,1,,,,,15/07/2014,,,29604
2014,6,Italy,8,Local administration,2014000464,69/14,0,285,Uganda,10003,South of Sahara,10016,LDC,Official Development Assistance,1,243,111,0.059705450000,0.041793820000,918,0.045000000000,0.031500000000,,Enhancing community-based entrepreneurship in agricultural commodity value chains (COBEAV),31194,Agricultural co-operatives,311,"III.1.a. Agriculture, Total",23000,Developing country-based NGO,"Gulu University, Faculty of Agriculture and Environment",Africa (South of Sahara),27/08/2014,31/12/2015,,,,,,0,1,1,,,,,01/08/2014,,,29605
2014,6,Italy,8,Local administration,2014000465,48/14,0,238,Ethiopia,10003,South of Sahara,10016,LDC,Official Development Assistance,1,243,111,0.049223830000,0.034456680000,918,0.037100000000,0.025970000000,,Construction of the “St. Mary’s economic development vocational training center” (vocational trainings for women).,11120,Education facilities and training,111,"I.1.a. Education, Level Unspecified, Total",22000,Donor country-based NGO,Ponti di Pace - Egna,Africa (South of Sahara),29/07/2014,31/12/2015,,,,,,0,0,1,,,,,15/07/2014,,,29606
2014,6,Italy,8,Local administration,2014000466,68/14,0,285,Uganda,10003,South of Sahara,10016,LDC,Official Development Assistance,1,243,111,0.051536420000,0.036075490000,918,0.038840000000,0.027190000000,,Reliable and affordable power systems for the Lacor hospital (year2) and personnel exchange between the Lacor Hospital and the hospital in Bozen(2014),23030,Power generation/renewable sources,230,Energy,23000,Developing country-based NGO,St. Mary's Hospital Lacor,Africa (South of Sahara),31/07/2014,,,,,,,0,1,1,,,,,20/06/2014,,,29607
2014,6,Italy,8,Local administration,2014000467,58/14,0,440,Ecuador,10006,South America,10019,UMIC,Official Development Assistance,1,243,111,0.029189330000,0.020432530000,918,0.022000000000,0.015400000000,,"Student housing in Ahuano, Rio Napo",11120,Education facilities and training,111,"I.1.a. Education, Level Unspecified, Total",22000,Donor country-based NGO,Comitato Missionario Bolzano - Missionskomitee Bozen,America (South America),29/07/2014,31/12/2015,,,,,,0,0,1,,,,,15/07/2014,,,29608
2014,6,Italy,8,Local administration,2014000468,59/14,0,229,Cameroon,10003,South of Sahara,10018,LMIC,Official Development Assistance,1,243,111,0.033169700000,0.023218790000,918,0.025000000000,0.017500000000,,"Construction of an irrigation system for the villages Saan, Yungnzen and Tov.",31140,Agricultural water resources,311,"III.1.a. Agriculture, Total",22000,Donor country-based NGO,Comitato Missionario Bolzano - Missionskomitee Bozen,Africa (South of Sahara),29/07/2014,31/12/2015,,,,,,0,0,1,,,,,15/07/2014,,,29609
2014,6,Italy,8,Local administration,2014000469,56/14,0,769,Vietnam,10008,Far East Asia,10018,LMIC,Official Development Assistance,1,243,111,0.053071510000,0.037150060000,918,0.040000000000,0.028000000000,,Construction of a boarding school for blind students in Hai Duong.,11120,Education facilities and training,111,"I.1.a. Education, Level Unspecified, Total",22000,Donor country-based NGO,Katholische Jungschar Südtirols - KJS,Asia (Far East Asia),29/07/2014,31/12/2015,,,,,,0,0,1,,,,,15/07/2014,,,29610
2014,6,Italy,8,Local administration,2014000470,57/14,0,282,Tanzania,10003,South of Sahara,10016,LDC,Official Development Assistance,1,243,111,0.053071510000,0.037150060000,918,0.040000000000,0.028000000000,,Construction of a student house for female students in Mitundu.,11120,Education facilities and training,111,"I.1.a. Education, Level Unspecified, Total",22000,Donor country-based NGO,Lights of Africa,Africa (South of Sahara),29/07/2014,31/12/2015,,,,,,0,0,1,,,,,15/07/2014,,,29611
2014,6,Italy,8,Local administration,2014000471,60/14,0,728,Cambodia,10008,Far East Asia,10016,LDC,Official Development Assistance,1,243,111,0.037870510000,0.026509350000,918,0.028540000000,0.019980000000,,Kandaw and rise: traditional production for a sustainable development in the district of Svay Leu.,31161,Food crop production,311,"III.1.a. Agriculture, Total",22501,OXFAM - provider country office,Oxfam Italia,Asia (Far East Asia),29/07/2014,31/12/2015,,,,,,0,0,1,,,,,15/07/2014,,,29612
2014,6,Italy,8,Local administration,2014000472,62/14,0,287,Burkina Faso,10003,South of Sahara,10016,LDC,Official Development Assistance,1,243,111,0.012294020000,0.008605810000,918,0.009270000000,0.006490000000,,"Literacy and water for the women group WendSongda, Imansgho.",11120,Education facilities and training,111,"I.1.a. Education, Level Unspecified, Total",22000,Donor country-based NGO,Pozzo di Giacobbe - Jakobsbrunnen,Africa (South of Sahara),29/07/2014,31/12/2015,,,,,,0,0,1,,,,,15/07/2014,,,29613
2014,6,Italy,8,Local administration,2014000473,63/14,0,660,Nepal,10009,South & Central Asia,10016,LDC,Official Development Assistance,1,243,111,0.036949710000,0.025864800000,918,0.027850000000,0.019490000000,,Drinking water for the school centre in the Jamune village and public sanitary facilities.,14030,Basic drinking water supply and basic sanitation,140,Water Supply & Sanitation,22000,Donor country-based NGO,Pro Nepal,Asia (South & Central Asia),29/07/2014,31/12/2015,,,,,,0,0,1,,,,,15/07/2014,,,29614
2014,6,Italy,8,Local administration,2014000474,43/14,0,260,Niger,10003,South of Sahara,10016,LDC,Official Development Assistance,1,243,111,0.003356770000,0.002349740000,918,0.002530000000,0.001770000000,,Support programs for the Banganà community school.,11120,Education facilities and training,111,"I.1.a. Education, Level Unspecified, Total",22000,Donor country-based NGO,Donne-Nissà,Africa (South of Sahara),29/07/2014,31/12/2015,,,,,,0,0,1,,,,,15/07/2014,,,29615
2014,6,Italy,8,Local administration,2014000475,44/14,0,660,Nepal,10009,South & Central Asia,10016,LDC,Official Development Assistance,1,243,111,0.035106810000,0.024574760000,918,0.026460000000,0.018520000000,,Hamro Ghar - Our House,16040,Low-cost housing,160,Other Social Infrastructure & Services,22000,Donor country-based NGO,Ethical Project,Asia (South & Central Asia),29/07/2014,31/12/2015,,,,,,0,0,1,,,,,15/07/2014,,,29616
2014,6,Italy,8,Local administration,2014000476,47/14,0,64,Bosnia-Herzegovina,10010,Europe,10019,UMIC,Official Development Assistance,1,243,111,0.019489190000,0.013642430000,918,0.014690000000,0.010280000000,,"Memory, identity, future 2014",15160,Human rights,151,"I.5.a. Government & Civil Society-general, Total",22000,Donor country-based NGO,Fondazione Alexander Langer Stiftung - Onlus,Europe,29/07/2014,31/12/2015,,,,,,0,0,1,,,,,15/07/2014,,,29617
2014,6,Italy,8,Local administration,2014000477,50/14,0,285,Uganda,10003,South of Sahara,10016,LDC,Official Development Assistance,1,243,111,0.014347880000,0.010043520000,918,0.010810000000,0.007570000000,,Social and economic wellbeing for the Wawoto Kacel cooperative members by strengthening the financial sustainability as well as the community.,32140,Cottage industries & handicraft,321,"III.2.a. Industry, Total",22000,Donor country-based NGO,Good Samaritan Onlus,Africa (South of Sahara),29/07/2014,31/12/2015,,,,,,0,0,1,,,,,15/07/2014,,,29618
2014,6,Italy,8,Local administration,2014000478,53/14,0,765,Timor-Leste,10008,Far East Asia,10016,LDC,Official Development Assistance,1,243,111,0.031783200000,0.022248240000,918,0.023960000000,0.016770000000,,Hygiene saves lives. Construction of sanitary facilities in Maquili.,14032,Basic sanitation,140,Water Supply & Sanitation,22000,Donor country-based NGO,Gruppo Missionario della parrocchia Regina Pacis - Bolzano,Asia (Far East Asia),29/07/2014,31/12/2015,,,,,,0,0,1,,,,,15/07/2014,,,29619
2014,6,Italy,8,Local administration,2014000479,67/14,0,549,Jordan,10011,Middle East,10019,UMIC,Official Development Assistance,1,243,111,0.044447390000,0.031113180000,918,0.033500000000,0.023450000000,,Re'aya: Emergency intervention to protect children and victims of gender based violence in the Syrian refugee communities and in Jordan,72010,Material relief assistance and services,720,Emergency Response,22000,Donor country-based NGO,Un ponte per,Asia (Middle East Asia),29/07/2014,31/12/2015,,,,,,0,0,1,,,,,15/07/2014,,,29620
2014,6,Italy,8,Local administration,2014000480,29/14,0,93,Moldova,10010,Europe,10018,LMIC,Official Development Assistance,1,243,111,0.031842910000,0.022290040000,918,0.024000000000,0.016800000000,,Reconstruction of a multifunctional hall in the social centre for marginalized women in Ciuciuleni.,11120,Education facilities and training,111,"I.1.a. Education, Level Unspecified, Total",22000,Donor country-based NGO,Aktiv Hilfe für Kinder,Europe,29/07/2014,31/12/2015,,,,,,0,0,1,,,,,15/07/2014,,,29621
2014,6,Italy,8,Local administration,2014000481,46/14,0,440,Ecuador,10006,South America,10019,UMIC,Official Development Assistance,1,243,111,0.053071510000,0.037150060000,918,0.040000000000,0.028000000000,,Expansion of the “Mater Dei” school. Construction of the 2nd floor in the city Loja.,11120,Education facilities and training,111,"I.1.a. Education, Level Unspecified, Total",22000,Donor country-based NGO,Etica Mundi - ONLUS,America (South America),29/07/2014,31/12/2015,,,,,,0,0,1,,,,,15/07/2014,,,29622
2014,6,Italy,8,Local administration,2014000482,65/14,0,238,Ethiopia,10003,South of Sahara,10016,LDC,Official Development Assistance,1,243,111,0.066339390000,0.046437570000,918,0.050000000000,0.035000000000,,Construction of a new hospital wing (Attat hospital) for the maternity as well as the chirurgic department.,12230,Basic health infrastructure,122,"I.2.b. Basic Health, Total",22000,Donor country-based NGO,Medici dell'Alto Adige per il Mondo O.N.L.U.S. - World Doctors,Africa (South of Sahara),29/07/2014,31/12/2015,,,,,,0,0,1,,,,,15/07/2014,,,29623
2014,6,Italy,8,Local administration,2014000483,61/14,0,285,Uganda,10003,South of Sahara,10016,LDC,Official Development Assistance,1,243,111,0.019901820000,0.013931270000,918,0.015000000000,0.010500000000,,Strengthening of the sanitary services for the TBC fight in northern Uganda: rehabilitation and expansion of the laboratory .,12250,Infectious disease control,122,"I.2.b. Basic Health, Total",11000,Donor Government,Provincia di Bolzano,Africa (South of Sahara),29/07/2014,31/12/2015,,,,,,0,0,1,,,,,15/07/2014,,,29624
2014,6,Italy,8,Local administration,2014000484,64/14,0,248,Kenya,10003,South of Sahara,10017,Other LIC,Official Development Assistance,1,243,111,0.026535760000,0.018575030000,918,0.020000000000,0.014000000000,,Construction of a student house for young women in Witu.,11120,Education facilities and training,111,"I.1.a. Education, Level Unspecified, Total",22000,Donor country-based NGO,Servus,Africa (South of Sahara),29/07/2014,31/12/2015,,,,,,0,0,1,,,,,15/07/2014,,,29625
2014,6,Italy,8,Local administration,2014000485,27/14,0,660,Nepal,10009,South & Central Asia,10016,LDC,Official Development Assistance,1,243,113,0.034496480000,0.024147540000,918,0.026000000000,0.018200000000,,Mountain rescue project in Nepal.,12181,Medical education/training,121,"I.2.a. Health, General, Total",11000,Donor Government,Accademia Europea per la ricerca applicata ed il perfezionamento professionale - Bolzano EURAC,Asia (South & Central Asia),23/07/2014,31/12/2014,,,,,,1,0,0,,,,,10/06/2014,,,29626
2014,6,Italy,8,Local administration,2014000486,30/14,0,347,Guatemala,10005,North & Central America,10018,LMIC,Official Development Assistance,1,243,111,0.039645750000,0.027752020000,918,0.029880000000,0.020920000000,,Tejendo Realidades - weaving a future together.,11120,Education facilities and training,111,"I.1.a. Education, Level Unspecified, Total",22000,Donor country-based NGO,Amikaro - Tejiendo Realidades,America (North & Central America),29/07/2014,31/12/2015,,,,,,0,0,1,,,,,15/07/2014,,,29627
2014,6,Italy,8,Local administration,2014000487,33/14,0,235,"Congo, Dem. Rep.",10003,South of Sahara,10016,LDC,Official Development Assistance,1,243,111,0.032701340000,0.022890940000,918,0.024650000000,0.017250000000,,"Construction of a health centre in Bambilo, Bondo",12230,Basic health infrastructure,122,"I.2.b. Basic Health, Total",22000,Donor country-based NGO,Associazione Missionaria di Volontariato Sacra Famiglia,Africa (South of Sahara),29/07/2014,31/12/2015,,,,,,0,0,1,,,,,15/07/2014,,,29628
2014,6,Italy,8,Local administration,2014000488,35/14,0,279,South Sudan,10003,South of Sahara,10016,LDC,Official Development Assistance,1,243,111,0.045036490000,0.031525540000,918,0.033940000000,0.023760000000,,"Support to improve the hygienic and sanitation conditions of the Bahrgel community, Lakes State.",14032,Basic sanitation,140,Water Supply & Sanitation,22000,Donor country-based NGO,AVSI Alto Adige - Südtirol,Africa (South of Sahara),29/07/2014,31/12/2015,,,,,,0,0,1,,,,,15/07/2014,,,29629
2014,6,Italy,8,Local administration,2014000489,41/14,0,248,Kenya,10003,South of Sahara,10017,Other LIC,Official Development Assistance,1,243,111,0.029329970000,0.020530980000,918,0.022110000000,0.015470000000,,"Restructuring and amplification of the secondary school for girls in Ebusiratsi-Emuhaya, by building a scientific technology laboratory ICT.",11120,Education facilities and training,111,"I.1.a. Education, Level Unspecified, Total",22000,Donor country-based NGO,CIRCLE Association for International Cooperation & Development,Africa (South of Sahara),29/07/2014,31/12/2015,,,,,,0,0,1,,,,,15/07/2014,,,29630
2014,6,Italy,8,Local administration,2014000490,45/14,0,229,Cameroon,10003,South of Sahara,10018,LMIC,Official Development Assistance,1,243,111,0.011588170000,0.008111720000,918,0.008730000000,0.006110000000,,Purchase of a multifunctional planning machine.,11120,Education facilities and training,111,"I.1.a. Education, Level Unspecified, Total",22000,Donor country-based NGO,Etica Mundi - ONLUS,Africa (South of Sahara),29/07/2014,31/12/2015,,,,,,0,0,1,,,,,15/07/2014,,,29631
2014,6,Italy,8,Local administration,2014000491,52/14,0,236,Benin,10003,South of Sahara,10016,LDC,Official Development Assistance,1,243,111,0.055638850000,0.038947190000,918,0.041940000000,0.029350000000,,Completion of the bilingual “St. Hubert” pre-school. Protection of ethnic Nigerian minorities in Parakou.,11120,Education facilities and training,111,"I.1.a. Education, Level Unspecified, Total",22000,Donor country-based NGO,"Gruppo Missionario ""Un pozzo per la vita"" - Merano",Africa (South of Sahara),29/07/2014,31/12/2015,,,,,,0,0,1,,,,,29/07/2014,,,29632
2014,6,Italy,8,Local administration,2014000492,51/14,0,236,Benin,10003,South of Sahara,10016,LDC,Official Development Assistance,1,243,111,0.042487730000,0.029741410000,918,0.032020000000,0.022420000000,,"Water for life. Education and health in the Atakora, Borgou and Zou district.",14031,Basic drinking water supply,140,Water Supply & Sanitation,22000,Donor country-based NGO,"Gruppo Missionario ""Un pozzo per la vita"" - Merano",Africa (South of Sahara),29/07/2014,31/12/2015,,,,,,0,0,1,,,,,15/07/2014,,,29633
